ALERT_ID,TRANSACTION_ID,PARTY_ID,ALERT_TYPE,TRIGGERED_AT,RESOLUTION_STATUS,RESOLVED_BY
98c491a8-f6bf-4728-93b6-9ace203c936a,bff0a905-4565-40c5-8213-bcd88e36edd9,8a429a97-b2b4-4f65-8ad8-00d7a293e3d3,Multiple Failed Logins,2026-04-08 13:22:00.843115,Resolved,EMP3041
221ad850-e82d-49a3-94dd-0f2d943d89c3,7be435b0-b03e-4fc1-b965-8ad3e42b27a3,dcb50624-426e-4d7d-860d-9656f597e84f,High-Value Transaction,2026-04-08 13:22:00.581158,Resolved,EMP3045
68007856-ab20-489c-9eab-e05990e1a15b,9c7cbcd9-4bc1-40da-bf6d-8f95463e965f,990c18b7-6708-4f81-aa3a-09357ea131bd,Multiple Failed Logins,2026-04-08 13:22:00.431469,Open,
134acedb-a44c-42ab-98c6-2af0651f62a2,7ec88b3a-ead5-429a-91d6-de65a8f8b110,f5591889-f5f3-441f-965c-5b17f7664760,Suspicious IP,2026-04-08 13:22:00.803463,Open,
25c21f67-0910-431b-b63f-6893eaeb796b,09737189-cdd2-4e46-b045-77551b3b03ab,46574d43-ade7-40f7-9490-b07f9e3bb29d,Suspicious IP,2026-04-08 13:22:00.016404,Open,
17c7c1fd-5562-4014-bd88-b8c798588b5f,9fb0ee66-b7d1-4ea0-8f85-ddc1b5d7a732,2e45772a-d938-48d8-92dd-bfc4e4ff5be7,High-Value Transaction,2026-04-08 13:22:00.614719,Escalated,EMP3040
41522a77-cbdd-4786-90d8-07d5c01028b1,2a66f5ad-6fff-4f07-9151-b8c8f87de083,4e26a4fc-7ca4-471a-82b3-fc93967a66d2,Suspicious IP,2026-04-08 13:22:00.337394,Open,
1c463f66-1919-4210-b457-6dcda8aaf9fb,b7b56355-da1f-4784-866b-ff2414fa1e8e,9a99e6c2-6954-471f-be1a-b5dee6275858,High-Value Transaction,2026-04-08 13:22:00.340784,Escalated,EMP3002
988aeaea-d77b-4cad-92ec-0203a75e5e59,aba913a9-ddbf-41d8-bce1-3db09b0eabf6,dbdfbd6a-40ba-41d9-9ddb-c6cf3336b784,Unusual Location,2026-04-08 13:22:00.872039,Open,
47cb328f-0873-4f79-95d6-c9c6a0e28ef6,5f5f7e07-b2d4-40cc-94b9-316d8e2ae407,4e7afb3d-72f5-4a91-a5f5-c8b8e102d16c,Multiple Failed Logins,2026-04-08 13:22:00.368293,Resolved,EMP3029
1cd45347-d3d0-46a1-9e57-7e7d8116d231,d958dc91-3541-4f1d-b90e-23df00d29770,482c0fa9-cfab-40a9-82e9-80407a713e60,Suspicious IP,2026-04-08 13:22:00.383824,Resolved,EMP3035
757ba788-7870-4281-a6b5-0ec9b5e4e566,f795bdc2-ddcb-4b18-a47d-6e1a4af9d44a,a53e549c-9937-452f-8ea4-3a80fe271b2c,High-Value Transaction,2026-04-08 13:22:00.751267,Escalated,EMP3014
3d29c2f7-25a9-426f-a63b-5f0e833fff43,11b2a811-85c9-42b2-aacb-d84a1ca8d7b9,f8b99c3e-e28f-4670-8bda-fe762b6a33a1,Suspicious IP,2026-04-08 13:22:00.126570,Open,
4aa7a698-3442-435c-b7c1-f2aed6a37d17,5d54cf93-d2a9-4328-995d-2d614e87c911,a5c64b22-c116-451a-86c8-dfbe7123809c,Suspicious IP,2026-04-08 13:22:00.278826,Open,
5e96feb2-02d5-4f36-9c09-4b8b18196933,e34dd9ff-c638-4007-9968-de96f4d5e0a4,e6a72a99-8ea4-4294-8509-6087dad40dd8,High-Value Transaction,2026-04-08 13:22:00.338078,Resolved,EMP3038
2589a528-4b30-43eb-b090-a22033b084b9,0379ddf1-3f19-4a7b-97cc-cb09014cf8a5,b414cc16-7f94-41e9-ada4-6041113b2b7f,Unusual Location,2026-04-08 13:22:00.248694,Open,
94f920c3-c46c-43ec-b64c-53fa0a66deae,cb33734d-ac07-4bfa-b328-ee5dd2a1ab22,27c2a41a-0da2-444c-94cf-0cbeceb9a9c8,Multiple Failed Logins,2026-04-08 13:22:00.390895,Open,
0107bb59-9963-4311-b1a3-1e2cc0d5b2f2,572e8a05-bac0-41f7-8a2e-932704f0bb52,3195da3b-e306-42e3-a894-4e95de7d391d,Multiple Failed Logins,2026-04-08 13:22:00.655770,Open,
7ecd9a5e-3919-4b2f-8147-b77075db555e,06ea8407-e290-461d-a2a3-286db3c7c201,c5b6929c-eb76-48ac-a8f3-aeb25150afb8,Suspicious IP,2026-04-08 13:22:00.314585,Open,
8f1b29a7-9c15-47b9-a69e-0b879e3cd074,2b906103-68e7-4b35-98d9-e8c7128f0537,f8352d31-3735-4fc5-b7e5-318615af1274,Unusual Location,2026-04-08 13:22:00.385061,Resolved,EMP3046
ea826324-c728-4a4e-b81b-4370cf1d7cde,a1b3dda6-43a0-433c-98ce-a25835d6872a,aecc5606-2c39-4881-9644-2c9995f31978,High-Value Transaction,2026-04-08 13:22:00.266476,Open,
35f7dbbb-8427-45cc-9b48-ee0a35880293,d3c37880-fdd8-4c05-b4b0-c7bf40178b79,3db9eeec-ac2b-4d54-b45f-f66b6eef7487,Suspicious IP,2026-04-08 13:22:00.471255,Open,
a7bee083-7e97-4f57-8f68-3c0443314687,148cee05-4d86-4db6-8b33-a77c7a4499e2,c5368210-3a8a-4c5c-8fd5-80cc432fd161,Suspicious IP,2026-04-08 13:22:00.545540,Resolved,EMP3046
95e59380-d931-4722-a90e-22684937cab2,35a2deb0-ba83-4502-ae97-0a8e63fcd4df,4bab2e60-048e-42bf-a72b-de741508dfe6,Multiple Failed Logins,2026-04-08 13:22:00.438079,Open,
e34b71dc-6409-43db-9bc2-6eea8752d561,ba46837c-ed74-4e29-b604-0d3770d8094a,75e76d73-dda0-4870-8221-9275ecb5285e,Unusual Location,2026-04-08 13:22:00.030367,Resolved,EMP3024
5106aac7-1eee-4a71-ad60-fa667d8ce892,5ed91601-7e67-4db1-948e-87d5ffcb5537,ac4363bc-7f4e-40e7-b20e-fd8a29eed772,Unusual Location,2026-04-08 13:22:00.161463,Resolved,EMP3050
2f7c6b4a-db82-4b4f-9e7b-907877448ce5,f528d465-4b06-44cc-b70b-beeeb365aa2c,0a21e8c0-387e-44de-8fa2-763dad0d342c,Unusual Location,2026-04-08 13:22:00.521240,Resolved,EMP3039
bc1ac19a-3c3f-45b4-8767-eeeabd1fe217,708ec0b6-c5f3-425a-b3de-b57909eb993a,dde3b101-248b-49ae-9bd7-271cf0766e67,High-Value Transaction,2026-04-08 13:22:00.631985,Escalated,EMP3008
7c666af7-276d-4db0-92dd-29cd4cae401a,80a9c456-dab2-4f5a-939f-cc61f08be45c,bfe1216b-f06f-4799-acd2-81dbabee882e,Multiple Failed Logins,2026-04-08 13:22:00.098666,Open,
cfd45a33-8121-4515-8e57-d76421101171,d370a4c6-0464-416a-9d25-b09935e897f5,af13ec0c-3347-4c0c-8d5e-1113cb9669ea,Suspicious IP,2026-04-08 13:22:00.874363,Open,
d282ed2a-913c-447b-b00e-5207f1748c87,4a3ae6fe-68dd-4f6b-8adf-8837f68696d7,f208b464-7bec-4482-80a2-f017285bcaec,Multiple Failed Logins,2026-04-08 13:22:00.932756,Resolved,EMP3046
b23d8592-fae7-4b2c-a75e-15c1cf7774c1,a2e941b8-f244-4cf3-8f5d-691ebd8a35d9,4da84aac-5cd0-40b8-bc27-53b1e4f0b0d7,Suspicious IP,2026-04-08 13:22:00.130279,Open,
65d5967a-6213-4d24-8b73-1871fefdd5e2,4ce68743-58e9-4083-895d-bce45e3f83bb,81c9f9d1-0315-4b5e-b9a3-5524de920331,Multiple Failed Logins,2026-04-08 13:22:00.978756,Resolved,EMP3024
31ea591e-078d-48b1-bce3-82a7980d53af,00e955c9-4218-46ed-935d-833e2400a5ee,c0eb0bc3-3c78-4055-9958-82e80866844c,High-Value Transaction,2026-04-08 13:22:00.172379,Open,
f19f74c7-cb49-4af1-b38c-5f7b0e6db4a5,10070172-d6a5-4871-b6b5-3445380cf816,02ed2e31-be8a-4e85-8d8d-dae4a5b3e151,Multiple Failed Logins,2026-04-08 13:22:00.957390,Resolved,EMP3032
ee84fc1c-7eb4-4524-a37f-1e70fc630eda,084cda12-437f-45a1-bcb8-8d479ad6e8e7,e0525901-14de-447d-a0b1-cfb5e434add3,High-Value Transaction,2026-04-08 13:22:00.938056,Escalated,EMP3047
cf5697c7-2cbd-49b9-89b3-15b1e5ce6e4f,1d40d305-a506-48f6-8fba-06b9f3541c11,7831e56f-da42-4240-b92c-a147b79624ea,Unusual Location,2026-04-08 13:22:00.707151,Open,
18a69b4c-5d34-4d70-b9bd-599a30786848,4003a660-92d6-4207-bb1d-73adce69656d,01f8c391-a2c1-4872-b793-1f522b913923,Unusual Location,2026-04-08 13:22:00.682225,Resolved,EMP3028
e1cc2692-46b1-4dee-b709-30fc1691a905,efd4cf69-d023-4ba5-a909-917fe2aa07a9,921e5a51-fe15-4354-a3c1-c6837c26167c,Multiple Failed Logins,2026-04-08 13:22:00.627923,Open,
b5abf74b-c9df-41a7-9e14-17be71418da1,b58c322d-5196-48eb-a0ff-dca1894c0a4b,3a1729ee-f6f5-4e27-a613-217cc9994f8b,High-Value Transaction,2026-04-08 13:22:00.660931,Escalated,EMP3044
94614d36-399b-427a-b2c0-ead4a7d99835,c5550b84-17cc-423a-ae7c-c21bc5147a4b,88426d9e-8c21-4923-b5f0-71e674498b76,Suspicious IP,2026-04-08 13:22:00.560636,Open,
26c74f0c-dbc3-4406-bbdd-41ced444507f,5b779e07-6abe-4aff-9687-6ba952e11164,6c73fc61-4ff2-4d44-b5e8-90a9d0009027,Unusual Location,2026-04-08 13:22:00.421561,Open,
f9988f16-672c-4b77-8848-37a186fcf0bc,bad99036-c1c5-4606-922e-126b79b6085a,b50dcdee-6c83-44b5-ab1a-61e1caa6a82e,Unusual Location,2026-04-08 13:22:00.504344,Resolved,EMP3041
df733388-481a-4de3-a8bf-d8692074fd50,57dbe665-bda3-414f-85e7-3fc3116ab7e5,238d7f2d-0253-4cf9-9075-baa725227df2,High-Value Transaction,2026-04-08 13:22:00.235364,Open,
c28c4db5-88d0-4668-865e-73287f070f57,e63453bc-dabc-4874-8f34-bb29bdc9c3b5,f7732608-d8f5-42d9-af6b-c80e01c45040,High-Value Transaction,2026-04-08 13:22:00.887355,Resolved,EMP3016
60200e81-b693-44f6-8489-aa5b7fa55a44,ee1997bd-2394-443b-acbc-20c10d356732,d2d623af-1b95-460a-9ff9-56dc4330c4b8,Suspicious IP,2026-04-08 13:22:00.451206,Open,
040dff11-918a-4878-b808-9d0118109d1d,1687c136-453d-4f16-8172-def587effdef,54778bbf-c5b6-4bd8-a78b-b67b7d6b3f2d,High-Value Transaction,2026-04-08 13:22:00.336858,Open,
9802f3c0-de9f-4524-98c7-d82f4c02413f,3599c94c-bb4f-4685-9b4e-cb13394ab962,b98da4ac-3322-4729-beb5-01f13224d077,Unusual Location,2026-04-08 13:22:00.301238,Resolved,EMP3023
9363a8e1-19f7-4927-a348-019f2edf224d,ea6d76a5-f58c-4dae-9e3d-ee591353d0e5,5e951c2b-7de9-4853-9dff-d445c3b522e7,High-Value Transaction,2026-04-08 13:22:00.470433,Open,
d20f7aac-2267-44ef-b66b-4522dbeacf0d,ea3e6c88-937b-4759-aaa7-3630ef3a2018,a8255100-2b9b-4210-8589-d238eb1a1fbf,Unusual Location,2026-04-08 13:22:00.225293,Open,
94ab1469-1d7b-44eb-ab19-f0adda67ad09,9905f63a-a4fa-4b41-8d95-b400efd6e5d7,3596d304-bd7e-4db3-975b-75195e6e93ed,Unusual Location,2026-04-08 13:22:00.200068,Resolved,EMP3006
a938fe2c-cba5-43da-82f6-031ea694b6bd,297afeb6-f237-44b8-9c86-c5c9973282ce,6a16e651-3e3f-4415-8f09-38de61157f68,High-Value Transaction,2026-04-08 13:22:00.562728,Open,
bca5d750-19f4-469f-bcfa-12b76e242742,6e625426-5162-4840-98e3-5ba6a1eb2624,db4c498f-d7a3-4d2d-a3f3-9e8af54c7fdf,Multiple Failed Logins,2026-04-08 13:22:00.052352,Resolved,EMP3037
a52ff077-b426-45a8-b2d5-dfced7d15c37,15806f87-20b4-445e-b0a3-c2d3269b1c9c,2e252359-cd14-471c-9b14-153db9e67fbd,Multiple Failed Logins,2026-04-08 13:22:00.035880,Open,
77ef6622-6ea3-4057-bd3d-f3187598b4a3,972295dc-5af1-400a-92f2-66120453f573,489593e6-4d73-4818-9d14-75095a285dae,Unusual Location,2026-04-08 13:22:00.647805,Resolved,EMP3016
36827f6b-015a-4890-8080-5c22399196ad,28a2ab3c-6b74-467e-a2b8-5f407884ad66,4423a8e2-43a8-4e33-922f-81fc04647bb7,High-Value Transaction,2026-04-08 13:22:00.390057,Resolved,EMP3040
3793ffbe-4697-458d-985a-c3ad0d9c0108,82caf8b4-8811-42fd-bc26-8c9216bcf1fc,f7941838-f278-48d6-995b-cfc55e642c7a,Multiple Failed Logins,2026-04-08 13:22:00.571225,Resolved,EMP3001
7ea07a4d-f705-4033-8aad-28a403e8b8fb,f2e9bcae-e752-4cef-b88e-58add297dac5,2fe82dd2-f7eb-46fd-8417-3bac38b1e7a3,High-Value Transaction,2026-04-08 13:22:00.585128,Resolved,EMP3017
20e3e6ad-c019-45ba-b9df-bac5a005d4a1,edb14171-46d4-44d3-936d-b9a0a833f85d,2b22c941-651e-4d97-8a06-82acef5b4d9e,High-Value Transaction,2026-04-08 13:22:00.883580,Resolved,EMP3018
2e3ac1d9-597c-4371-9a55-c0791be0ee0a,97ea11ad-27be-485a-82d1-75a56cae5d54,faae0868-e0f9-4553-958a-fab66e3f4d3a,High-Value Transaction,2026-04-08 13:22:00.786525,Open,
c98524a3-8bd5-401f-838f-afce943df39b,36d1c81a-5f73-4428-8d50-81a6723c8c59,97c48619-d9dc-4a62-a3d8-12b1fb41167d,Suspicious IP,2026-04-08 13:22:00.997387,Open,
5b6e64ca-80ed-43bb-8439-2c4328b634a7,348aa135-5c4a-47a7-91e2-0cd3a73ad061,fbcc6002-b043-43bd-9348-9d3e93b57ed0,High-Value Transaction,2026-04-08 13:22:00.406080,Resolved,EMP3019
ee52415b-ca7d-43f8-bfe2-18183a18ed43,bc83c507-4590-492e-8e9d-d3669c7b3c1d,ad77caea-6723-4ee3-ba00-80531531023b,Multiple Failed Logins,2026-04-08 13:22:00.305846,Resolved,EMP3028
ced96dd2-92e8-4568-ac01-9cfee608f0f1,bf09a629-1b0a-4f07-bbb7-41ec5c1d53ca,79acedde-83b6-41d7-852c-b180363423b8,Multiple Failed Logins,2026-04-08 13:22:00.288075,Resolved,EMP3001
f4c1e495-e62e-4ea7-b77a-e09773de8d6d,fb449658-e92f-40a2-89fc-230d4fa536a4,f31fafe1-d682-436f-804d-cbd075df60a7,High-Value Transaction,2026-04-08 13:22:00.163827,Resolved,EMP3001
726679c8-cb71-4e6c-bf39-11c0e3cab1d3,1f61cfc1-f6a9-4261-9929-362723cddc72,9c309e3c-d448-4e30-94b0-49d06838b1e9,Unusual Location,2026-04-08 13:22:00.706025,Open,
94eeeacf-e5c1-4f8a-9d34-2b31ead0f31f,6e0270e0-46b1-47c9-9bbe-38775a90bd33,d76cef8c-0991-4f1e-b8bc-15d7085002d7,Multiple Failed Logins,2026-04-08 13:22:00.080915,Open,
61331182-765b-4676-ac28-ff35487edb92,69e39fc7-2ed4-423e-9b97-b136c9e0f752,8ef0ba99-d3c8-49bd-abf6-486d80cca59e,Unusual Location,2026-04-08 13:22:00.891445,Open,
2c2a1c27-c00c-48e3-8d89-8411737fb382,b3728a6b-d58c-4c43-911c-b3d3bd086354,decae763-d68e-49d4-8d72-9d3882057dce,Suspicious IP,2026-04-08 13:22:00.581655,Open,
18aee4ed-bc22-4624-8704-2e47a524f01a,99a70b1a-8d4c-4887-9752-ae0124da703f,a4b70469-c60d-49f2-a8e1-1f2a488d3f36,Multiple Failed Logins,2026-04-08 13:22:00.362706,Open,
344af42b-dd08-4dd2-b425-e937bdd948ef,41ed0f08-7fb3-4b9a-9116-5d98fbd9f7d7,0f75c4ca-b4b2-44f6-86ee-63c116c019a6,Suspicious IP,2026-04-08 13:22:00.417949,Escalated,EMP3038
441c5c12-4dde-4529-a370-32ca319af1e6,b7c2f6eb-07a4-4a36-a58d-278052fe2d09,83c7bf41-7500-48f2-aabc-e53b26388b69,High-Value Transaction,2026-04-08 13:22:00.680131,Open,
6dae2099-4a1b-4d06-9d37-5cfbe3ebd0f4,116ed770-a6dc-428c-b5e9-f0c355e6cbe1,a1928f19-58ad-4866-b13d-2616bf51e588,High-Value Transaction,2026-04-08 13:22:00.449846,Open,
b39694dd-7ac1-439a-a4c0-1ef5cc497415,cfe9263d-1071-4f5a-affb-1ed69b08ae95,f3e98d78-a789-4084-82e7-7b0458bdb50b,Multiple Failed Logins,2026-04-08 13:22:00.239201,Open,
d8088e08-9d96-45eb-aac1-9ed9cd6ac3e8,d0f6d05f-8185-4585-bbcc-9805c600de68,896cb44c-70bc-46f6-bb66-e184cefb60e0,Suspicious IP,2026-04-08 13:22:00.669195,Escalated,EMP3021
c436ef0e-0ea0-42d8-be01-60631e9c2369,f4ab6f52-199b-4842-ba6e-d0ec5e49ef47,50098ec0-a39c-4252-a7c5-8a120b5003d8,Suspicious IP,2026-04-08 13:22:00.758569,Escalated,EMP3039
281d6d15-b011-440d-b5bc-222348bd9163,1c607ddb-e714-4520-8792-483fb1b3c652,ad541206-86c4-471b-b4c9-10f515183122,High-Value Transaction,2026-04-08 13:22:00.151917,Open,
141fac4f-667a-40a4-aeec-2df385063c0a,d0492501-3756-47f5-a83c-205d500cd3d5,4f38aadc-6f67-491f-bcdb-ab4cfddb7af3,Unusual Location,2026-04-08 13:22:00.864843,Open,
49d3b9ff-50af-4cb3-a4c9-dc8731a1d032,2cb5afaf-05d7-42e7-bd33-684037fc5c11,2d6c9ed7-e019-4035-8b87-1d631398e4f2,High-Value Transaction,2026-04-08 13:22:00.625253,Resolved,EMP3025
be62fc31-f0e4-40cb-a271-4f36d463a939,3eeff57b-d9e2-4da9-b1e2-2e911638a02e,ccf0b1f4-bb19-4ca3-a4d5-bbd4aa30a005,High-Value Transaction,2026-04-08 13:22:00.334120,Open,
9fa0452a-99d2-406e-b18d-ba206e943d42,279b366d-59ab-4d15-b906-5db9638ef953,9296ec5a-604b-450e-a630-1f67f7a13030,High-Value Transaction,2026-04-08 13:22:00.201964,Open,
25f3cd7b-1a6e-4c8d-8b0f-daee5a04bc61,6f7728bf-335d-44aa-a0c4-29f6fd678d53,d285d632-dccc-4072-b4c0-f0f92e19b535,Multiple Failed Logins,2026-04-08 13:22:00.499364,Open,
e8c81cee-9957-47d8-85d1-c6a430e01fd0,0fbae8a7-cee2-4c8b-a88d-65fa35a6627a,1189a1ea-3b32-4bc8-b6d9-be358cd93465,Suspicious IP,2026-04-08 13:22:00.737506,Open,
27f56911-7445-41a1-95ca-b1b555fff4e7,35b0fd3a-eeae-4515-bad1-e757bdb57b68,94bc0060-2d4a-4c2e-a68c-50bdecf5488d,Unusual Location,2026-04-08 13:22:00.755036,Open,
f86d4354-c4ba-4e99-acfa-e3173ae7a691,0788d6d8-6021-447f-a85e-868c87b5729f,fdc5d141-e030-42f3-9701-7c9edbb8208f,Unusual Location,2026-04-08 13:22:00.398837,Resolved,EMP3014
d2b63814-a3b2-43f4-a4d8-bd92d9c78bca,5bf0950b-5d0f-49ad-aeb1-650048b5422b,35bdb0fe-c322-4986-9db7-05b0e0c61065,Suspicious IP,2026-04-08 13:22:00.723558,Open,
34d350db-2f97-4058-ad7b-d6fa6aab0ed4,2b2baa34-04d3-4262-989b-5b3bd1cf4c59,dc3bc6d6-0d6f-4038-bd5c-f2db1051a701,Unusual Location,2026-04-08 13:22:00.334080,Resolved,EMP3037
cb5e83cc-d9aa-41d5-8d2f-2bba74cdd46f,58840abf-0771-41bb-8715-a64b953b7398,81f60eb8-74f6-4b20-9160-d9f14f45a26a,High-Value Transaction,2026-04-08 13:22:00.067535,Open,
4fe0ce57-6d84-48cb-8c65-a0a730da58b7,0583f6db-056d-42c6-9c07-0530212a6958,5b492cbd-d7c0-4fc8-85c1-e8a9548ef9de,Unusual Location,2026-04-08 13:22:00.080107,Open,
9632d072-b4d2-4c98-8b0d-370a7028ed8c,534d8e71-7b98-46d0-a069-3ddb99a9dc03,1bea4eee-1023-4e7f-9867-1578cd6ff921,High-Value Transaction,2026-04-08 13:22:00.261906,Open,
7a83e62f-7d1e-4f8b-a8fd-408a1b66a3f2,c404302c-fade-4a04-877f-5e689eb0abcf,86ee1e3f-deb2-458c-9c5c-6b43fbb7e71e,Unusual Location,2026-04-08 13:22:00.430828,Open,
06731fda-c896-4592-aed1-ec500685652d,7c8bca26-c04d-419d-92d6-da46a3652d57,f6574149-d9af-48a3-a33e-ba273c8f07f3,High-Value Transaction,2026-04-08 13:22:00.065319,Escalated,EMP3014
4d532369-2862-4a3a-a7dc-67bbbc17f003,45768134-b267-4ae0-b48a-ef6ad4c76a68,beac532f-a04f-4b3d-9af3-a6be7342d0b9,Suspicious IP,2026-04-08 13:22:00.075669,Open,
2f53766a-ab24-4c3e-9219-97d3832cb97f,281bca38-2113-4c49-a33d-3e42b0687d4c,ce879370-22a5-4a66-bc28-58390a61c4df,Multiple Failed Logins,2026-04-08 13:22:00.887239,Open,
74e47256-c815-411e-af83-a2e2623ad077,f1667f18-1c31-4c07-8895-fb3b5e2219c8,7b508415-690d-4c49-8889-1cbb3c6f5dfb,High-Value Transaction,2026-04-08 13:22:00.312335,Open,
13011578-973a-49eb-a709-f64eae2dd6bc,0ba43b0f-a40e-40dc-8988-29ca8c889e10,8a1c07a3-8a68-4d1f-8450-8fbcd8e7183c,Unusual Location,2026-04-08 13:22:00.536001,Open,
1a569732-632e-4859-9bed-fa48a9b3aebc,cedb93b7-e708-45f3-a649-f1843007f450,59e5950c-3d8f-4336-a7db-9371e74a70c4,Multiple Failed Logins,2026-04-08 13:22:00.889975,Open,
84a185cd-c00a-4b4e-bafe-c4303a04ed0e,063c8c25-5a7a-4461-885d-f26d379b4c74,f6c4ac22-cca6-462f-9780-2ebd032406e4,Unusual Location,2026-04-08 13:22:00.791657,Open,
316064bf-75d9-4236-a4e4-c244dc3aa97a,c71766aa-7aea-44f8-bf71-9afaaaa494f1,fe3f3f74-5680-475c-b875-c26724ba4fd5,High-Value Transaction,2026-04-08 13:22:00.601691,Open,
8002e055-95fd-4541-9804-ac3d88c38cbd,0f7103b1-65bf-4cdc-8822-4486193e1151,793aeb3e-9e2b-4772-8d53-eac29f74346a,Suspicious IP,2026-04-08 13:22:00.833455,Resolved,EMP3023
bc4fc921-2dd2-41ce-929d-1f4a25b376af,ea6c0b3f-2c5e-484e-a8ed-03b5c22dae4d,a8e0901e-b5e1-432d-bb43-5011b16aa076,Multiple Failed Logins,2026-04-08 13:22:00.337527,Resolved,EMP3045
8e7edcac-f97c-4e3e-8cfa-de76ffb09c9e,120efff5-943f-486e-b2db-c7ff900b1338,649f0b9a-4352-491a-843c-fa8d01eb951f,Multiple Failed Logins,2026-04-08 13:22:00.722378,Open,
461fcd8f-5daa-400c-b881-5e3d4d2d0df8,2053c8c8-330a-41bb-8332-789f2912b458,d489d7e6-f774-4e48-9e80-ea419b610a08,Suspicious IP,2026-04-08 13:22:00.399887,Resolved,EMP3040
b8d0f0bc-9c9c-41a8-861f-8d3d87398d65,1b6af001-b87d-464a-b36a-b079a0d8e09b,b127c1da-6e16-4da9-8108-f04674cd82f9,Multiple Failed Logins,2026-04-08 13:22:00.742301,Open,
47638c4a-691e-40a6-8e13-aa8c7fadf6bf,a98e1e64-de29-4246-bc46-775bac3eca0d,a4126f45-681c-4ee5-b7ca-c95cf6644b5b,Suspicious IP,2026-04-08 13:22:00.117325,Open,
a55e3a2f-404e-4572-a981-b08c844a7d34,9194809c-85cd-44fc-9985-da7670d1bf0b,e49d76e9-9efe-4a13-b15a-3c16ec681df7,Suspicious IP,2026-04-08 13:22:00.887242,Open,
2c23962e-ef83-4c6d-8681-4369618185e9,c7e48a2e-4ba6-4b71-a6ad-5ba0a5a74aea,8388c7ee-5347-4bed-861f-523e6c9f0540,Unusual Location,2026-04-08 13:22:00.556412,Resolved,EMP3031
b184f294-a681-45df-9e1b-7487918b7176,73a4256b-4f0a-4b64-a2d7-4115f7c27d2a,12752a2b-532b-4f07-accc-a6663f3c28a6,High-Value Transaction,2026-04-08 13:22:00.610782,Open,
deb3ec51-a7fe-4e89-966c-7ed0511fea3a,2b92dc92-e6ab-4cc1-bed8-b6f5e3d06f8f,e045173a-f7b8-42b4-9b84-de649a001212,Suspicious IP,2026-04-08 13:22:00.611786,Open,
81c22bc2-c377-4f09-86b9-bae8a56d21ba,c1421d84-818d-458e-9996-dce499de39f8,b1ae14e4-6c69-42ea-961d-4f829a0b0903,High-Value Transaction,2026-04-08 13:22:00.423842,Open,
11af58f6-7c14-49ec-8684-d1f2e7706596,56dbb1ac-8d11-4d24-9897-d48c28f8be2c,e4801be6-ff27-42e7-a457-274c10720450,Unusual Location,2026-04-08 13:22:00.152960,Resolved,EMP3038
830c1660-133e-4f4e-83d8-edf289492b30,13f11c67-389e-4df4-af08-f6aa205937a4,46e60755-1312-4d20-90a4-ff85e80725aa,Suspicious IP,2026-04-08 13:22:00.481325,Open,
0bec54ca-ae6b-4d9c-8377-c9e67f46d97b,9c7cbcd9-4bc1-40da-bf6d-8f95463e965f,02ed2e31-be8a-4e85-8d8d-dae4a5b3e151,Multiple Failed Logins,2026-04-08 13:22:00.313855,Resolved,EMP3030
7b6ac12e-e12b-4045-84d1-24b80644a59a,541892d3-4825-4a97-8872-63fa6054607c,895fc850-a6c8-4ff9-917a-925d728b9bad,Multiple Failed Logins,2026-04-08 13:22:00.923073,Open,
7928c86c-ebac-4d95-b597-e88c05d2cdf2,54b17ea3-2aa2-438c-9890-1ff972bd120d,27a263e7-63d6-4135-8793-a91b33b879d3,High-Value Transaction,2026-04-08 13:22:00.281353,Open,
ad59935e-84e0-47b1-8eb1-6b01c75da1fa,b368a9c7-d047-41a1-a5ca-ba73bf379d15,c6f84218-f682-4d8b-a941-b306184bd64b,Suspicious IP,2026-04-08 13:22:00.588983,Open,
d3cb7d51-39c1-49b2-a5f9-5a153eb9474c,a3c0d705-b7de-4f26-b0b3-8a137cc41b26,6a838528-503f-4cf0-84bb-512ed999efa6,Unusual Location,2026-04-08 13:22:00.576779,Resolved,EMP3040
b25ae0ec-bdb8-46a7-8a57-cfb36adcc3f4,27d2c253-3f31-4420-8336-b68184a6f144,63267ebe-8868-4bc2-b09d-07afa1cd7a31,Suspicious IP,2026-04-08 13:22:00.126933,Open,
c881dbe7-9a1b-46c8-a997-075e7ac6f0cc,54badaed-68fe-47e4-915b-7f39d4dbc92a,ef523f0b-1ad2-4c98-8609-c43a55c52186,High-Value Transaction,2026-04-08 13:22:00.571192,Open,
be4a9a5e-fa13-4781-9864-4988188ffcd4,d9e596b9-b572-43e0-992f-c7de1dadf2eb,cce0a392-21d9-4647-9fb4-a49f11dcfaff,Unusual Location,2026-04-08 13:22:00.120158,Escalated,EMP3047
a28c8d03-689d-42ba-8358-229747ba10cd,c128c1de-32ba-4404-baa4-08fbd79180d5,a486aff3-7ce5-4ddc-b6b8-4a614c40865e,Unusual Location,2026-04-08 13:22:00.495529,Open,
c17fffed-72f2-4b53-b520-6541cdc71967,b5942258-df87-4d52-99a4-7ebfe80fa9cc,961e93ac-b5e8-4750-bb99-79ac7fc4fbf5,Suspicious IP,2026-04-08 13:22:00.621127,Resolved,EMP3049
d1f78004-f7c8-47e0-8b84-4d242e9e0746,5ab84532-e621-4650-abab-b8ea3849361c,5d50dceb-66b9-440a-97c8-5fc7eb700733,Unusual Location,2026-04-08 13:22:00.356286,Open,
