LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL_AMOUNT,OUTSTANDING_AMOUNT,INTEREST_RATE,TERM_MONTHS,START_DATE,MATURITY_DATE,STATUS,COLLATERAL_TYPE,CREDIT_SCORE,CREATED_AT,UPDATED_AT
2154026581,4096765051,7847760420,HOME,18879.46,11801.75,0.073,57,2025-07-27,2030-04-02,DEFAULT,discover,663,2023-06-18 18:10:21,2021-10-17 15:22:21
8944035125,1414663642,1499290376,SME,18712.63,4987.97,0.115,50,2022-07-28,2026-09-05,PAID,western,682,2024-12-21 12:31:43,
9104678429,6439015178,6643351055,AUTO,8807.06,6473.36,0.12,58,2022-10-29,2027-08-04,ACTIVE,camera,647,2023-11-20 15:46:25,
3381032392,9094304788,5712316725,AUTO,39085.96,13886.92,0.143,22,2024-05-28,2026-03-19,DEFAULT,hold,320,2025-12-17 17:01:08,2025-06-26 22:17:12
62023739,7208722066,,AUTO,19449.78,11190.07,0.138,28,2021-11-12,2024-03-01,PAID,decide,433,2024-10-17 22:48:51,2021-03-25 03:15:03
2270657974,5043107564,,HOME,34638.05,5565.05,0.032,14,2022-07-08,2023-09-01,DEFAULT,work,373,2025-10-26 12:45:51,2021-08-26 19:49:59
2863312696,768614792,,PERSONAL,29151.96,22937.86,0.031,50,2024-08-28,2028-10-06,ACTIVE,agent,651,2020-11-27 17:54:06,
4052032831,6292267230,7025653963,PERSONAL,46755.74,16584.56,0.131,26,2024-11-13,2027-01-02,PAID,carry,464,2022-01-24 17:40:04,
3818992805,9186922372,9320178544,PERSONAL,5952.13,2430.6,0.115,29,2025-04-01,2027-08-19,DEFAULT,body,820,2022-05-25 12:40:16,2024-12-05 11:08:32
6256177892,6471646353,,HOME,31446.86,30712.56,0.148,26,2022-07-06,2024-08-24,ACTIVE,on,715,2021-08-24 06:27:36,
4268491544,8568635496,,AUTO,19440.08,305.17,0.117,40,2025-11-16,2029-02-28,ACTIVE,standard,445,2021-12-10 13:44:40,
3127713415,3249662062,7654195387,PERSONAL,49122.33,8257.99,0.032,11,2024-01-23,2024-12-18,DEFAULT,value,775,2026-01-06 05:21:46,2023-01-05 12:07:32
920320413,711927768,,SME,35547.47,22498.87,0.053,23,2022-07-04,2024-05-24,ACTIVE,need,539,2026-01-21 07:08:04,2022-08-02 00:58:13
2397002673,635232193,,AUTO,34427.91,1546.76,0.129,51,2026-01-16,2030-03-26,DEFAULT,power,785,2021-10-14 20:01:53,
6054345099,9190467594,,SME,16176.19,12618.61,0.015,10,2023-04-18,2024-02-12,ACTIVE,floor,826,2025-03-21 09:37:11,2023-01-09 19:01:20
9302614219,2476601970,,SME,42705.92,3286.2,0.131,49,2022-10-15,2026-10-24,ACTIVE,with,573,2025-09-13 14:20:50,
3913377881,366032030,,PERSONAL,28880.51,18056.63,0.118,59,2023-02-18,2027-12-24,PAID,my,524,2026-02-21 21:30:01,2024-10-27 09:08:33
7009632187,1460674637,,HOME,3925.43,2316.3,0.078,26,2024-05-20,2026-07-09,DEFAULT,new,509,2025-06-16 02:57:03,
4514796891,6574838903,538726624,SME,42224.74,24713.23,0.149,22,2024-10-21,2026-08-12,ACTIVE,hotel,385,2020-04-26 18:53:46,2021-09-16 23:31:11
2543642281,8330723238,,AUTO,26168.85,17395.44,0.079,25,2024-05-30,2026-06-19,DEFAULT,benefit,527,2024-05-14 22:53:59,
1366116697,9432712788,7762861184,HOME,10873.62,8829.17,0.018,21,2026-01-25,2027-10-17,PAID,total,464,2025-09-15 03:08:44,2020-11-17 03:08:18
8991446522,4762217861,7411760928,SME,39029.97,34388.7,0.05,24,2025-06-01,2027-05-22,DEFAULT,newspaper,836,2026-02-05 11:50:52,2022-10-17 00:47:30
3886871773,3400407531,936834365,HOME,44392.37,39092.15,0.083,14,2021-02-26,2022-04-22,DEFAULT,worker,671,2024-06-22 16:42:12,2021-05-16 02:31:16
1294932389,2679344016,,HOME,44221.57,28144.26,0.053,27,2020-02-23,2022-05-13,PAID,brother,522,2023-04-10 20:38:46,2020-03-11 04:41:35
3881982793,8357533839,8185189985,PERSONAL,25153.67,7020.47,0.133,58,2021-03-10,2025-12-14,DEFAULT,note,534,2022-05-11 07:40:49,2020-02-03 16:02:21
2912203874,9932129259,4714874950,PERSONAL,41544.4,37732.19,0.143,13,2026-01-08,2027-02-02,PAID,policy,303,2022-06-13 08:09:39,
7673320451,7080905686,6024624170,PERSONAL,13920.31,13316.04,0.085,20,2024-01-04,2025-08-26,DEFAULT,behavior,497,2022-09-06 19:26:42,2023-08-02 20:06:51
7144894453,6614253200,9302858987,AUTO,4813.38,292.46,0.021,9,2021-04-25,2022-01-20,ACTIVE,loss,560,2020-01-07 23:33:24,2023-03-10 06:53:38
9981777287,2530214164,5364439221,PERSONAL,5224.15,99.27,0.1,23,2024-11-01,2026-09-22,DEFAULT,particularly,563,2022-06-30 17:58:47,2026-03-26 04:59:52
9871591329,3131205623,9047501849,PERSONAL,42583.15,30538.94,0.087,6,2021-03-03,2021-08-30,PAID,some,431,2025-11-14 19:49:11,
6612371853,4223551093,,SME,20570.25,5758.09,0.097,14,2025-10-04,2026-11-28,PAID,worker,728,2025-11-10 06:21:10,2022-07-22 18:52:12
9557667820,8898173477,,PERSONAL,16499.41,2930.26,0.132,43,2020-12-09,2024-06-21,DEFAULT,model,765,2021-09-16 11:52:33,
3521838693,6007182672,,SME,47053.71,14699.95,0.083,15,2024-01-12,2025-04-06,DEFAULT,air,681,2023-01-10 13:02:37,
588029611,1028486520,,AUTO,37238.31,690.84,0.053,24,2025-11-15,2027-11-05,DEFAULT,south,562,2020-08-02 20:07:56,2024-11-22 15:43:47
4236008294,8384711653,1354727615,PERSONAL,12150.72,7562.83,0.013,50,2020-12-08,2025-01-16,DEFAULT,specific,784,2025-12-17 02:51:56,2025-05-26 01:32:13
2426773818,515546279,,PERSONAL,1868.82,106.51,0.071,53,2026-01-28,2030-06-06,DEFAULT,away,457,2021-10-30 11:46:54,2024-08-24 11:37:07
6399219926,9204679806,,SME,24937.37,24368.26,0.033,25,2021-10-10,2023-10-30,DEFAULT,individual,772,2021-11-13 11:59:16,2021-03-26 07:15:19
6237290586,3849425029,,SME,36745.33,19559.42,0.084,28,2023-10-18,2026-02-04,ACTIVE,ago,463,2020-02-04 23:55:03,2024-04-10 09:34:42
6349585664,9356206067,4601317710,SME,18105.23,15116.24,0.147,36,2023-04-02,2026-03-17,ACTIVE,born,431,2025-10-05 09:06:54,
845505011,5992109488,,HOME,21001.54,19744.57,0.135,6,2024-05-12,2024-11-08,PAID,election,575,2026-03-08 00:08:14,
6972168635,8172166586,2759097664,HOME,8144.76,1578.16,0.115,32,2021-04-07,2023-11-23,ACTIVE,of,378,2021-07-30 02:40:38,
1367563839,2384433617,,HOME,32562.18,10930.13,0.075,32,2022-03-21,2024-11-05,DEFAULT,push,449,2020-09-01 19:06:41,
6162238025,6213942192,9226040393,SME,13403.39,2975.77,0.063,52,2021-06-21,2025-09-28,PAID,consider,356,2024-05-09 09:41:46,2023-10-10 07:50:22
1164503588,7083983852,4733701250,SME,24557.63,16088.45,0.129,28,2024-05-04,2026-08-22,DEFAULT,win,826,2021-09-24 09:50:11,2024-06-20 05:39:41
8613405222,9259839238,,PERSONAL,11646.98,10434.88,0.144,25,2021-11-01,2023-11-21,ACTIVE,quite,363,2022-07-20 18:54:12,
6911154979,8987089302,,AUTO,38624.27,1206.51,0.098,6,2020-08-27,2021-02-23,DEFAULT,theory,379,2022-03-30 20:51:13,2024-04-08 17:57:41
4648543879,7628418740,,PERSONAL,13797.67,10395.55,0.07,25,2026-01-30,2028-02-19,PAID,address,716,2020-12-08 22:39:32,2020-03-10 23:31:55
4579716538,3505616832,,PERSONAL,18522.07,8137.46,0.053,30,2020-05-15,2022-11-01,ACTIVE,most,733,2021-04-17 23:16:16,
7519324344,6133974694,5514354764,AUTO,46457.87,3188.12,0.14,27,2024-12-02,2027-02-20,ACTIVE,behavior,782,2022-10-17 16:45:38,2024-01-24 22:34:08
1971641332,3628523564,,HOME,48810.25,16823.79,0.016,26,2020-07-21,2022-09-09,PAID,assume,835,2021-07-25 20:28:10,
6381369350,6405202201,,SME,26886.71,8865.84,0.142,19,2021-07-15,2023-02-05,ACTIVE,economic,641,2023-06-07 12:06:48,2023-06-21 21:44:18
9286704214,2754470905,3978171129,PERSONAL,15663.22,15212.72,0.081,52,2025-03-15,2029-06-22,ACTIVE,compare,532,2021-09-23 20:56:27,2022-07-22 02:59:13
2969764742,2114009249,4878706989,HOME,13096.78,7645.9,0.109,43,2026-03-17,2029-09-27,PAID,if,583,2025-04-09 05:34:22,
5272046062,5064191776,,HOME,1089.65,973.18,0.114,40,2022-04-17,2025-07-30,PAID,attorney,696,2023-01-15 08:15:54,2023-06-26 13:57:11
7092540660,4236785408,7253294636,HOME,10766.96,1284.73,0.128,19,2021-04-21,2022-11-12,ACTIVE,adult,689,2022-12-06 09:02:40,
5854036272,4388296426,3859601749,SME,2279.37,227.07,0.026,48,2020-09-27,2024-09-06,DEFAULT,traditional,460,2024-06-02 06:26:21,2024-01-24 13:18:48
9185326736,2258859455,,AUTO,5282.38,913.6,0.075,12,2023-05-08,2024-05-02,ACTIVE,remember,322,2020-04-19 13:24:49,2023-05-02 23:42:19
9455090713,3839969875,,SME,41185.32,21057.46,0.062,7,2023-03-03,2023-09-29,PAID,often,475,2022-08-01 13:43:26,
6048688202,8549324784,904777252,AUTO,13993.44,10376.09,0.132,45,2022-12-12,2026-08-23,DEFAULT,point,805,2022-07-28 17:46:20,2025-11-21 21:03:19
8479393970,2324424734,883688009,SME,32503.79,18500.2,0.051,18,2023-06-17,2024-12-08,PAID,family,388,2022-11-10 16:16:35,
3826212549,5529540401,1015449019,HOME,20925.93,4017.09,0.09,58,2025-05-11,2030-02-14,ACTIVE,sit,464,2021-09-17 00:45:07,2020-12-12 17:57:32
7715391961,8575564794,,HOME,49481.3,8778.32,0.113,36,2021-08-16,2024-07-31,ACTIVE,space,409,2021-03-12 15:04:34,2021-07-13 00:11:55
281532758,9852506418,,AUTO,49346.81,47579.85,0.095,11,2023-02-21,2024-01-17,PAID,recently,563,2024-07-22 16:55:33,
2055727133,1632333078,,AUTO,48462.19,12032.74,0.115,26,2022-12-30,2025-02-17,ACTIVE,thing,801,2024-11-04 14:48:47,2020-01-25 15:08:45
1981955970,5448241574,5731863959,HOME,47276.93,44107.14,0.112,6,2022-02-27,2022-08-26,PAID,explain,319,2020-12-15 16:20:41,2021-09-09 08:02:12
3836184844,7122892692,3257739702,PERSONAL,43123.44,220.74,0.046,52,2025-05-08,2029-08-15,ACTIVE,side,774,2024-07-26 11:03:02,2024-09-29 20:31:55
2797173265,6087080926,,SME,26427.98,3415.44,0.072,14,2023-08-17,2024-10-10,ACTIVE,since,412,2021-04-20 09:52:25,2024-08-24 15:27:08
3870263998,3849310686,4362461559,AUTO,19019.01,483.0,0.093,55,2022-06-06,2026-12-12,ACTIVE,security,401,2023-02-23 02:19:11,2021-08-13 13:05:12
5299248071,2755641235,,HOME,39684.97,19316.33,0.112,29,2025-07-13,2027-11-30,PAID,beat,437,2022-11-20 02:57:18,2022-08-27 01:03:50
3079105205,9453090817,,SME,24599.01,12946.03,0.122,41,2024-04-05,2027-08-18,DEFAULT,certainly,605,2020-02-02 13:33:52,2021-05-13 13:36:06
1320252794,5002054348,1739435076,HOME,6824.48,3464.89,0.111,21,2021-04-11,2023-01-01,DEFAULT,citizen,656,2023-01-18 08:20:51,
4025341173,6740167752,2583220176,AUTO,32399.4,7265.58,0.112,10,2021-08-05,2022-06-01,ACTIVE,class,337,2024-06-07 13:42:03,
4784452905,3979611219,,AUTO,18581.73,4859.91,0.119,8,2022-04-20,2022-12-16,DEFAULT,feel,564,2022-04-26 17:18:53,2020-05-22 07:28:57
1274590372,5619966391,6261009800,AUTO,29869.24,1576.09,0.099,30,2020-10-07,2023-03-26,ACTIVE,our,312,2020-02-15 09:59:17,2020-02-26 16:13:34
879846539,6629235228,,SME,16816.72,10458.7,0.03,50,2024-01-16,2028-02-24,ACTIVE,off,650,2022-08-05 12:36:45,2024-06-16 19:44:09
829534389,9435770604,3658260447,PERSONAL,17189.64,11424.18,0.097,41,2024-10-15,2028-02-27,DEFAULT,for,470,2022-10-14 20:27:17,2020-07-07 15:36:42
5628101383,7747242539,6483963197,AUTO,15896.77,3767.42,0.097,16,2020-05-02,2021-08-25,ACTIVE,these,748,2025-07-07 12:28:28,
5000043319,4911902042,803510897,SME,25035.12,8175.66,0.085,42,2024-09-09,2028-02-21,PAID,college,395,2023-03-27 07:51:55,
3738718717,2019012559,5340450413,AUTO,14600.72,12692.11,0.105,43,2021-09-07,2025-03-20,PAID,source,796,2022-12-11 23:32:43,
7548420907,6416332115,,PERSONAL,26239.41,4071.48,0.116,60,2025-12-25,2030-11-29,DEFAULT,you,732,2020-05-27 03:42:27,2022-06-01 14:36:55
4291935313,1836501804,6328303236,PERSONAL,28247.75,3710.38,0.147,16,2020-08-05,2021-11-28,ACTIVE,natural,330,2025-05-17 11:34:10,2020-06-19 12:13:06
4556655141,4838370938,,PERSONAL,31048.92,19818.75,0.117,58,2020-07-11,2025-04-16,DEFAULT,nothing,313,2024-04-15 00:46:04,
7358738103,703472337,,SME,49083.2,44308.65,0.135,23,2024-07-24,2026-06-14,DEFAULT,leave,373,2024-09-19 04:16:28,2025-02-06 19:32:01
6431243949,2576747803,2186332981,AUTO,45114.31,19982.43,0.052,25,2025-08-13,2027-09-02,DEFAULT,office,469,2025-04-17 19:58:15,
6143642023,2069444105,2983033640,SME,9089.01,5233.18,0.105,25,2021-01-05,2023-01-25,PAID,item,318,2021-11-19 07:00:59,2021-08-09 06:16:57
886407079,7051648303,6855895784,HOME,22505.14,20709.66,0.038,37,2024-06-11,2027-06-26,PAID,cell,452,2023-06-30 18:37:07,2021-06-05 11:37:51
4058747000,185170421,,PERSONAL,30289.89,12865.3,0.043,30,2021-05-25,2023-11-11,DEFAULT,method,529,2024-01-30 14:46:05,
1833805746,5941359004,6077497072,PERSONAL,29909.95,3809.85,0.148,6,2025-03-11,2025-09-07,DEFAULT,rate,677,2022-03-15 13:08:54,2025-11-10 08:26:50
8122088587,690083063,3894827289,HOME,1367.82,890.15,0.069,48,2025-01-13,2028-12-23,PAID,data,748,2025-06-01 22:31:44,
4673768479,9337592980,437757638,AUTO,17599.39,6291.61,0.141,26,2022-01-07,2024-02-26,PAID,interest,756,2025-08-21 17:11:18,
5341995895,4029996288,,PERSONAL,33145.83,8349.84,0.056,60,2024-01-16,2028-12-20,PAID,me,587,2021-03-11 12:53:56,2021-05-09 03:08:09
6189787624,8648593976,4623879620,HOME,34250.54,31786.87,0.105,48,2021-12-18,2025-11-27,DEFAULT,new,777,2022-04-16 10:01:27,
4278542726,1809424442,1154631798,HOME,23737.11,9847.23,0.058,49,2021-11-18,2025-11-27,ACTIVE,service,614,2020-09-20 23:57:38,
9189497469,1183688848,,SME,37344.72,30560.89,0.116,19,2021-12-05,2023-06-28,ACTIVE,which,418,2023-04-27 04:35:42,2021-12-28 10:30:43
4294736105,1509244372,,PERSONAL,21002.23,6263.01,0.095,21,2025-04-04,2026-12-25,DEFAULT,success,642,2021-05-19 18:28:21,
1096096141,2300843027,1238970231,HOME,36679.16,36408.31,0.087,16,2023-08-20,2024-12-12,ACTIVE,among,696,2020-12-12 19:05:09,
594860742,2703577320,5161029509,HOME,26599.44,19097.93,0.089,37,2022-04-30,2025-05-14,PAID,occur,401,2025-12-04 14:42:08,2022-04-26 12:52:15
6813056074,1627681677,,PERSONAL,5224.12,4549.84,0.08,27,2023-02-07,2025-04-27,DEFAULT,provide,850,2020-11-29 14:27:51,
1326978610,821119664,6242355973,SME,12293.88,4187.29,0.128,8,2025-01-16,2025-09-13,PAID,determine,425,2025-07-27 23:30:07,2022-06-05 14:00:38
3127488342,9881360046,,HOME,2651.65,1677.33,0.148,54,2021-10-29,2026-04-06,PAID,foot,669,2020-10-18 20:05:06,2021-10-20 10:35:25
9459970954,6584595923,,PERSONAL,2469.02,348.21,0.09,40,2021-01-31,2024-05-15,ACTIVE,pretty,709,2026-01-03 12:43:11,2022-05-08 15:14:26
8626326668,6739341807,1432983748,SME,27618.52,9686.79,0.149,52,2025-02-04,2029-05-14,ACTIVE,result,342,2024-03-05 03:27:37,
1527913678,7551931868,2906691720,HOME,20911.3,2463.36,0.073,39,2021-10-19,2025-01-01,PAID,try,636,2020-08-18 04:29:44,
6583169696,1980536710,,SME,30585.28,17475.56,0.064,48,2024-10-27,2028-10-06,DEFAULT,plan,451,2022-10-28 23:22:57,
604796810,1589538636,3707198419,SME,8113.93,4285.87,0.068,15,2025-04-18,2026-07-12,DEFAULT,consider,665,2021-04-21 13:01:45,2021-03-06 06:35:03
3637301160,1537830387,8930877578,PERSONAL,3098.34,930.59,0.021,23,2025-01-02,2026-11-23,ACTIVE,foreign,512,2020-06-24 14:30:13,2022-01-26 16:18:29
8887287677,3829281829,3428461193,SME,24091.93,14789.48,0.132,42,2024-12-01,2028-05-14,PAID,example,733,2024-07-18 17:39:56,
270403935,9829473763,5629451845,PERSONAL,47082.73,18762.2,0.142,41,2023-10-04,2027-02-15,ACTIVE,focus,384,2025-01-22 19:02:55,
8973953445,685426774,2088079856,HOME,5577.55,2645.54,0.072,29,2023-05-23,2025-10-09,PAID,live,393,2023-04-02 07:09:58,2023-09-20 19:11:34
9126257026,1999834279,,SME,24894.95,1688.41,0.121,11,2020-11-21,2021-10-17,ACTIVE,health,778,2023-04-20 07:52:38,2022-03-17 19:39:34
1273189398,2948385402,,SME,6187.6,653.67,0.061,25,2020-11-14,2022-12-04,PAID,Mr,788,2021-01-14 02:54:30,2020-12-15 09:15:18
3306933998,1224962796,9635121606,AUTO,32493.89,23432.32,0.088,18,2026-03-10,2027-09-01,DEFAULT,him,799,2021-10-09 19:27:03,
8039847046,8393307882,,PERSONAL,20188.75,11916.52,0.076,36,2024-06-08,2027-05-24,DEFAULT,which,552,2025-02-25 12:54:06,2024-12-13 00:00:52
8096458130,6637002594,,PERSONAL,34164.26,10751.12,0.046,32,2022-11-09,2025-06-26,PAID,police,459,2020-11-22 10:19:49,2020-12-29 15:24:01
9624476290,4533205519,8091805089,AUTO,21681.69,39.94,0.118,54,2025-05-13,2029-10-19,DEFAULT,skill,426,2021-01-19 10:16:41,
6111905118,275940405,2556466773,PERSONAL,16749.28,8918.71,0.06,27,2023-03-24,2025-06-11,PAID,my,729,2020-03-08 03:18:23,2022-07-09 07:54:16
7719540957,7385240701,4290663946,PERSONAL,7020.46,292.52,0.038,29,2025-04-08,2027-08-26,DEFAULT,out,459,2022-11-06 03:14:01,
9587948906,908003016,7851131417,SME,17556.05,14704.73,0.121,21,2022-11-02,2024-07-24,ACTIVE,quite,599,2021-09-15 19:07:37,2021-12-02 05:50:08
3009569652,7580506723,,HOME,2768.27,1159.61,0.085,25,2020-11-05,2022-11-25,DEFAULT,site,497,2023-09-15 16:14:24,
9346850200,3572392435,,PERSONAL,25766.73,7296.45,0.132,10,2021-08-07,2022-06-03,PAID,church,573,2020-06-28 15:45:46,
5932971613,4807612649,,AUTO,39998.75,32489.98,0.123,23,2023-11-17,2025-10-07,ACTIVE,truth,607,2021-01-25 15:33:50,2021-03-20 04:06:52
943787031,4095609629,1563498652,AUTO,26029.23,17850.82,0.081,26,2021-11-12,2024-01-01,PAID,difficult,397,2023-03-14 22:04:28,
2916274447,4325889072,1017770400,HOME,22055.24,10340.76,0.108,33,2021-07-26,2024-04-11,DEFAULT,food,476,2023-07-08 17:25:18,
3314789366,4885206821,,PERSONAL,35086.03,3960.04,0.146,55,2020-05-08,2024-11-13,ACTIVE,join,787,2023-12-16 13:10:57,2022-03-12 09:01:57
8781753040,9338356806,7251886100,AUTO,15111.26,15029.73,0.031,9,2025-10-09,2026-07-06,ACTIVE,remember,702,2021-09-25 23:52:14,
2045452786,3884442829,,AUTO,45353.68,29934.46,0.122,7,2024-05-30,2024-12-26,ACTIVE,sit,732,2021-10-17 19:02:54,
627920921,151596134,6371408231,AUTO,34117.31,5817.93,0.022,60,2024-08-18,2029-07-23,ACTIVE,the,448,2020-04-07 13:04:23,
1824359109,3172729140,,HOME,10434.97,8677.48,0.052,36,2024-05-30,2027-05-15,DEFAULT,above,491,2023-03-08 15:56:25,2022-12-01 07:15:15
2398668251,6664567463,6375284567,HOME,18533.69,14603.59,0.123,26,2021-01-20,2023-03-11,DEFAULT,name,508,2021-08-07 06:56:59,2026-01-08 05:45:37
7646768375,228683665,,HOME,33720.92,22975.11,0.12,30,2025-05-29,2027-11-15,ACTIVE,dark,488,2022-09-10 04:06:10,
9186264034,3355233558,7732289237,HOME,10356.52,6917.34,0.029,19,2024-03-06,2025-09-27,PAID,debate,439,2024-02-12 12:46:43,2020-01-29 17:57:48
2932508538,7880159489,1526039177,SME,14131.59,6722.98,0.129,13,2020-01-30,2021-02-23,ACTIVE,go,690,2022-03-07 00:01:56,
5987209562,7249947526,7276006713,SME,27073.31,21407.56,0.033,53,2020-10-14,2025-02-20,ACTIVE,relate,507,2020-10-26 03:03:42,2024-04-29 21:51:33
177093038,9781459685,6427589320,PERSONAL,24373.22,13282.26,0.118,43,2020-12-30,2024-07-12,ACTIVE,even,409,2024-06-03 17:28:27,
7560912691,5602610802,710201469,SME,11965.92,7925.48,0.071,47,2022-08-27,2026-07-07,PAID,mind,821,2020-04-30 17:31:15,
5737230244,3541958051,9365345408,HOME,45469.61,1855.57,0.122,51,2023-11-07,2028-01-15,ACTIVE,heavy,327,2021-02-19 17:32:26,2025-06-11 11:53:19
1836347149,4133298220,,HOME,1159.69,69.57,0.063,45,2022-02-10,2025-10-22,ACTIVE,activity,732,2022-02-03 13:40:46,2021-04-12 21:24:38
138131441,1406540543,,PERSONAL,12493.9,3157.99,0.144,54,2021-05-22,2025-10-28,PAID,possible,426,2024-03-12 15:06:33,
7556635567,9220961717,,SME,46042.41,29569.51,0.094,54,2025-02-28,2029-08-06,DEFAULT,into,592,2025-05-13 13:41:49,
4417697756,4140852268,6769919867,PERSONAL,2310.24,1681.54,0.088,8,2023-02-03,2023-10-01,PAID,lot,590,2022-08-06 22:54:40,
7612960994,7836575092,,AUTO,42328.0,34267.29,0.115,39,2022-11-03,2026-01-16,ACTIVE,modern,339,2024-09-14 15:37:08,
6792277128,6624037926,1045853739,SME,21106.35,6026.07,0.092,59,2023-11-01,2028-09-05,ACTIVE,decide,620,2020-04-02 14:35:22,
1867148601,9923376674,8646961511,PERSONAL,24071.99,14129.75,0.097,30,2022-09-30,2025-03-18,PAID,subject,606,2024-05-05 14:30:56,2022-02-12 16:50:28
3375237844,2237829325,1221006143,HOME,8957.47,4465.52,0.01,56,2025-11-14,2030-06-21,ACTIVE,strategy,527,2026-01-14 15:31:27,
5822722597,9475853627,,SME,45466.76,27577.71,0.045,18,2025-07-29,2027-01-20,DEFAULT,from,430,2021-08-12 18:24:41,
188604580,449345192,5370825102,PERSONAL,24291.4,7384.85,0.029,18,2024-10-05,2026-03-29,PAID,music,525,2021-01-28 04:18:09,2024-03-27 20:12:05
9473148085,4556195376,,HOME,22361.75,18820.17,0.059,42,2022-05-03,2025-10-14,ACTIVE,hear,834,2020-03-11 05:49:12,
2908110002,639950391,,HOME,6562.51,4379.3,0.014,47,2024-10-09,2028-08-19,PAID,without,704,2022-08-24 12:13:22,2022-07-16 18:52:23
5844267151,5180077080,9348816794,SME,23135.32,3114.74,0.125,20,2023-02-05,2024-09-27,DEFAULT,case,648,2021-10-28 05:11:59,2022-07-21 15:29:23
3937031368,4398739104,8600057873,SME,17426.47,10938.8,0.135,40,2022-05-17,2025-08-29,PAID,dark,542,2021-11-30 20:19:31,
7783480026,1149498278,,PERSONAL,26417.34,9389.09,0.142,8,2020-05-14,2021-01-09,PAID,style,331,2020-12-01 08:19:56,
2530727851,2938330468,,HOME,34411.46,18881.25,0.055,57,2020-10-12,2025-06-18,ACTIVE,until,499,2023-09-15 15:33:23,
7096301323,9009750020,,HOME,21032.93,652.21,0.112,46,2021-03-28,2025-01-06,DEFAULT,try,379,2020-11-19 17:53:22,
7662729241,9239025924,9711667295,AUTO,1661.55,123.33,0.129,35,2023-03-13,2026-01-26,ACTIVE,American,626,2022-08-09 16:38:13,
7757396722,8319827407,,HOME,35254.74,1444.53,0.038,42,2022-11-12,2026-04-25,PAID,information,681,2023-06-05 00:17:00,
4467466504,9292414037,,HOME,26271.64,714.96,0.024,54,2021-03-15,2025-08-21,PAID,this,780,2025-08-08 18:25:57,
309208353,8618852771,,SME,24144.65,21467.41,0.085,41,2021-10-11,2025-02-22,PAID,off,411,2020-02-19 08:12:41,2024-07-19 04:04:41
6421998527,4203992587,,HOME,32368.1,273.87,0.086,21,2022-11-27,2024-08-18,DEFAULT,total,632,2021-11-20 08:42:17,2024-01-31 02:41:35
9395874322,3607125285,,AUTO,24006.57,16724.3,0.141,45,2025-11-16,2029-07-28,ACTIVE,newspaper,608,2023-11-29 15:49:09,2021-07-09 10:18:52
7770606578,5654390868,,HOME,45748.8,41238.44,0.145,58,2025-07-06,2030-04-11,ACTIVE,short,653,2024-06-01 00:56:03,2023-04-24 13:18:08
7753699622,3759676184,5878148802,PERSONAL,17928.76,5924.3,0.14,21,2024-05-06,2026-01-26,PAID,answer,681,2025-02-17 09:12:36,2022-06-01 19:40:59
8659516772,6578705705,,SME,44802.8,28660.09,0.017,30,2022-10-05,2025-03-23,PAID,mind,662,2024-06-28 11:10:55,2020-01-21 21:30:31
19248048,8263947785,,PERSONAL,18144.18,13121.43,0.125,15,2022-10-08,2024-01-01,DEFAULT,book,370,2022-06-24 21:41:02,
8538773628,1179970214,,PERSONAL,37826.47,1586.93,0.124,29,2025-12-21,2028-05-09,DEFAULT,human,669,2025-07-13 16:48:54,2024-08-14 07:57:08
4865841779,4543200006,,SME,1127.91,286.06,0.029,43,2020-07-04,2024-01-15,DEFAULT,how,626,2023-07-24 00:25:49,
2290362281,8022108985,774582182,HOME,14241.66,6917.34,0.088,36,2024-05-25,2027-05-10,DEFAULT,scientist,761,2020-10-26 06:21:00,2025-12-30 18:22:33
5652669525,6860800077,,HOME,26892.33,17579.1,0.133,36,2025-08-11,2028-07-26,DEFAULT,appear,308,2023-09-13 06:56:35,2023-12-17 22:53:09
7592300328,3996298728,7667919343,PERSONAL,1480.04,778.38,0.117,17,2024-04-30,2025-09-22,PAID,apply,393,2025-02-27 19:38:45,
6693312989,1707956633,,AUTO,42356.87,26225.42,0.019,17,2021-04-09,2022-09-01,DEFAULT,music,570,2021-06-29 08:58:48,
5501565602,9895187904,8923165423,HOME,24441.32,11686.51,0.123,17,2022-06-28,2023-11-20,PAID,attention,813,2022-02-05 22:56:32,
6945255686,2123606064,5869513951,PERSONAL,13527.95,1190.97,0.022,30,2022-04-22,2024-10-08,ACTIVE,investment,747,2021-02-18 10:14:51,
3238750446,4499133198,2499620414,AUTO,6976.45,6242.91,0.042,11,2020-05-01,2021-03-27,PAID,beat,626,2025-03-17 18:12:13,
